image,contrast,organ,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Contrast,original_glcm_Correlation,original_glcm_Autocorrelation,original_glcm_ClusterTendency,original_glcm_DifferenceEntropy,original_glszm_ZoneEntropy,original_glszm_SmallAreaEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformity,original_gldm_SmallDependenceEmphasis,original_gldm_DependenceNonUniformity
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,heart,58.0,165.0,1921657215.0,3.1112051220079207,60.0,3.3827636978025435,241.0,34.46318631630911,112.40027907678383,115.0,-187.0,428.0,24.455508561549532,120.39236700049007,-0.5917066761282054,1921657215.0,0.13329382515208513,1860.4992954418028,1.4356177508469243,0.8321328054669361,267.6930365482107,15.789874187244454,1.630869993479602,5.712516474923409,0.6783579696420168,360.36057476425685,1894.972159856309,0.044892179164338256,6547.481746869815
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,aorta,76.0,166.0,1290394959.0,2.9245806077882723,33.0,65.07458987387605,1476.0,33.45807608640508,137.1778774009604,140.0,-289.0,1765.0,15.753308087269028,155.57823535500225,5.684018000794761,1290394959.0,0.2087686967888146,5386.817267943553,8.68620668983419,0.6308405106581814,518.0923404750888,38.78946363367471,2.1317702628636592,6.548059612264476,0.6934251442687519,257.2176209592225,2104.396154658779,0.09470117539970314,2704.90756302521
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,pulmonary_vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,superior_vena_cava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,inferior_vena_cava,58.0,172.0,532994033.0,3.1191421899285343,59.0,5.959065766098365,767.0,35.005622481932384,106.91404018640077,101.0,-247.0,1014.0,24.917489816013816,115.55760892779577,0.5456925954186913,532994033.0,0.1348941035974753,1922.9489921300683,1.8444429756071774,0.8016711232537708,363.05170856690523,16.776771967065436,1.7667262583879444,5.4016006955486375,0.7027105076845759,243.43217286914765,1140.8679471788716,0.07186196463081558,2128.2258355464246
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,portal_vein_and_splenic_vein,64.0,169.0,281934947.0,2.8800749518265496,42.0,5.91958259495253,242.0,33.09341549316334,129.15385637414468,143.0,-110.0,352.0,19.56860553282078,136.85571094216306,-1.6271241477369602,281934947.0,0.19006880752336672,2048.7670011716923,5.797702472144828,0.29138425527677114,178.47992242233246,10.932722952187412,2.337989898975375,5.8188713819446365,0.6165847203496314,205.90230414746543,765.941935483871,0.1371911061939469,1101.3672357669568
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,iliac_artery_left,83.0,208.0,449943366.0,3.4092998028139005,41.0,20.792696136527432,1211.0,59.95127622764696,160.84852260590958,141.0,-57.0,1268.0,18.809378681041583,200.11196714540193,3.816089332976604,449943366.0,0.15847395741780507,14172.552170298612,27.10545434375056,0.5473424730349244,155.0632728226374,97.81008347831992,2.7003874796183944,6.474373690147877,0.7194529118280101,108.80019120458891,1001.6453154875717,0.1782262907441742,814.6518333926664
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,iliac_artery_right,83.0,170.0,367859502.0,3.106188829538385,39.0,43.68764220515212,1366.0,45.546700063562284,147.9461560337473,137.0,-42.0,1408.0,16.92111086630444,186.73913515273705,5.786288919082385,367859502.0,0.1807172880578669,12983.439512430296,28.189006118900732,0.47273355610494383,137.7102193315066,85.51841527648477,2.4880828185672974,6.35738575396599,0.6905786344652587,108.41059190031153,708.4031152647975,0.14921013996565524,729.8192245710494
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,iliac_vena_left,22.0,84.0,77424115.0,2.4943549349087033,31.0,284.8292283229661,1280.0,21.57778391543103,52.97831868640148,50.0,-109.0,1389.0,13.301585160458629,66.90603395614615,11.96163420267265,77424115.0,0.22723292927155708,1669.7151289030642,3.7007416989381587,0.46421172737812466,86.37482056447568,10.306394386313485,1.812268720885051,5.321945283137417,0.7009269789611118,163.9171511627907,625.6700581395348,0.08694064207654108,974.8425069380204
NKI-d23231-00-0164_20120319_kalina99_0399.nii.gz,Portal,iliac_vena_right,20.0,77.0,38803965.0,2.318134674297804,28.0,4.71272500381621,175.0,18.11963226643599,47.647720588235295,47.0,-73.0,248.0,12.012727848086895,53.4156598816137,-0.1043765245600232,38803965.0,0.2501332720588236,582.9274433336939,1.5681580003865543,0.4219572637914392,48.84201440465437,3.876405061848248,1.7092507494890319,5.035511205961229,0.6650722068941103,137.2010152284264,402.843654822335,0.07876189274063221,737.5191176470588
